"","dat.scientificName","ss"
"11670","Sylvicapra grimmia",98
"11671","Sylvicapra grimmia",58
"11672","Sylvicapra grimmia",181
"11673","Sylvicapra grimmia",51
"11674","Sylvicapra grimmia",104
"11675","Sylvicapra grimmia",89
"11676","Sylvicapra grimmia",36
"11677","Sylvicapra grimmia",66
"11678","Sylvicapra grimmia",38
"11679","Sylvicapra grimmia",10
"11680","Sylvicapra grimmia",54
"11681","Sylvicapra grimmia",31
"11682","Sylvicapra grimmia",108
"11683","Sylvicapra grimmia",62
"11684","Sylvicapra grimmia",11
"11685","Sylvicapra grimmia",63
"11686","Sylvicapra grimmia",14
"11687","Sylvicapra grimmia",186
"11688","Sylvicapra grimmia",10
"11689","Sylvicapra grimmia",108
"11690","Sylvicapra grimmia",94
"11691","Sylvicapra grimmia",99
"11692","Sylvicapra grimmia",35
"11693","Sylvicapra grimmia",31
"11694","Sylvicapra grimmia",80
"11695","Sylvicapra grimmia",21
"11696","Sylvicapra grimmia",52
"11697","Sylvicapra grimmia",10
"11698","Sylvicapra grimmia",19
"11699","Sylvicapra grimmia",15
"11700","Sylvilagus aquaticus",12
"11701","Sylvilagus audubonii",865
"11702","Sylvilagus audubonii",672
"11703","Sylvilagus audubonii",71
"11704","Sylvilagus audubonii",1021
"11705","Sylvilagus audubonii",435
"11706","Sylvilagus audubonii",38
"11707","Sylvilagus audubonii",12
"11708","Sylvilagus audubonii",1008
"11709","Sylvilagus audubonii",360
"11710","Sylvilagus audubonii",34
"11711","Sylvilagus audubonii",487
"11712","Sylvilagus audubonii",64
"11713","Sylvilagus audubonii",412
"11714","Sylvilagus audubonii",275
"11715","Sylvilagus audubonii",20
"11716","Sylvilagus audubonii",134
"11717","Sylvilagus audubonii",14
"11718","Sylvilagus audubonii",24
"11719","Sylvilagus audubonii",426
"11720","Sylvilagus audubonii",11
"11721","Sylvilagus audubonii",552
"11722","Sylvilagus audubonii",432
"11723","Sylvilagus audubonii",1343
"11724","Sylvilagus audubonii",10
"11725","Sylvilagus audubonii",190
"11726","Sylvilagus audubonii",1145
"11727","Sylvilagus audubonii",37
"11728","Sylvilagus audubonii",16
"11729","Sylvilagus audubonii",749
"11730","Sylvilagus audubonii",152
"11731","Sylvilagus audubonii",50
"11732","Sylvilagus audubonii",383
"11733","Sylvilagus audubonii",1603
"11734","Sylvilagus audubonii",484
"11735","Sylvilagus audubonii",29
"11736","Sylvilagus audubonii",1277
"11737","Sylvilagus audubonii",29
"11738","Sylvilagus audubonii",884
"11739","Sylvilagus audubonii",1685
"11740","Sylvilagus audubonii",458
"11741","Sylvilagus audubonii",620
"11742","Sylvilagus audubonii",832
"11743","Sylvilagus audubonii",34
"11744","Sylvilagus audubonii",47
"11745","Sylvilagus audubonii",642
"11746","Sylvilagus audubonii",25
"11747","Sylvilagus bachmani",148
"11748","Sylvilagus bachmani",201
"11749","Sylvilagus bachmani",252
"11750","Sylvilagus bachmani",274
"11751","Sylvilagus bachmani",48
"11752","Sylvilagus bachmani",117
"11753","Sylvilagus bachmani",267
"11754","Sylvilagus bachmani",291
"11755","Sylvilagus bachmani",436
"11756","Sylvilagus bachmani",226
"11757","Sylvilagus bachmani",313
"11758","Sylvilagus bachmani",34
"11759","Sylvilagus bachmani",13
"11760","Sylvilagus bachmani",181
"11761","Sylvilagus bachmani",73
"11762","Sylvilagus bachmani",183
"11763","Sylvilagus bachmani",168
"11764","Sylvilagus bachmani",52
"11765","Sylvilagus bachmani",96
"11766","Sylvilagus bachmani",210
"11767","Sylvilagus bachmani",10
"11768","Sylvilagus bachmani",442
"11769","Sylvilagus bachmani",459
"11770","Sylvilagus bachmani",144
"11771","Sylvilagus bachmani",127
"11772","Sylvilagus bachmani",53
"11773","Sylvilagus bachmani",269
"11774","Sylvilagus bachmani",330
"11775","Sylvilagus bachmani",434
"11776","Sylvilagus bachmani",73
"11777","Sylvilagus bachmani",25
"11778","Sylvilagus bachmani",155
"11779","Sylvilagus bachmani",375
"11780","Sylvilagus bachmani",116
"11781","Sylvilagus bachmani",42
"11782","Sylvilagus bachmani",570
"11783","Sylvilagus bachmani",60
"11784","Sylvilagus brasiliensis",10
"11785","Sylvilagus brasiliensis",34
"11786","Sylvilagus brasiliensis",13
"11787","Sylvilagus brasiliensis",20
"11788","Sylvilagus brasiliensis",25
"11789","Sylvilagus brasiliensis",10
"11790","Sylvilagus brasiliensis",10
"11791","Sylvilagus brasiliensis",22
"11792","Sylvilagus brasiliensis",18
"11793","Sylvilagus brasiliensis",10
"11794","Sylvilagus brasiliensis",17
"11795","Sylvilagus brasiliensis",10
"11796","Sylvilagus brasiliensis",18
"11797","Sylvilagus brasiliensis",23
"11798","Sylvilagus brasiliensis",20
"11799","Sylvilagus brasiliensis",23
"11800","Sylvilagus brasiliensis",13
"11801","Sylvilagus brasiliensis",18
"11802","Sylvilagus brasiliensis",11
"11803","Sylvilagus brasiliensis",23
"11804","Sylvilagus brasiliensis",43
"11805","Sylvilagus brasiliensis",13
"11806","Sylvilagus brasiliensis",39
"11807","Sylvilagus brasiliensis",27
"11808","Sylvilagus brasiliensis",29
"11809","Sylvilagus brasiliensis",22
"11810","Sylvilagus brasiliensis",16
"11811","Sylvilagus brasiliensis",121
"11812","Sylvilagus brasiliensis",23
"11813","Sylvilagus brasiliensis",117
"11814","Sylvilagus brasiliensis",14
"11815","Sylvilagus brasiliensis",84
"11816","Sylvilagus brasiliensis",16
"11817","Sylvilagus brasiliensis",19
"11818","Sylvilagus brasiliensis",24
"11819","Sylvilagus brasiliensis",26
"11820","Sylvilagus brasiliensis",20
"11821","Sylvilagus brasiliensis",69
"11822","Sylvilagus brasiliensis",12
"11823","Sylvilagus brasiliensis",135
"11824","Sylvilagus brasiliensis",25
"11825","Sylvilagus floridanus",15
"11826","Sylvilagus floridanus",23
"11827","Sylvilagus floridanus",40
"11828","Sylvilagus floridanus",135
"11829","Sylvilagus floridanus",84
"11830","Sylvilagus floridanus",27
"11831","Sylvilagus floridanus",39
"11832","Sylvilagus floridanus",46
"11833","Sylvilagus floridanus",28
"11834","Sylvilagus floridanus",21
"11835","Sylvilagus floridanus",46
"11836","Sylvilagus floridanus",152
"11837","Sylvilagus floridanus",65
"11838","Sylvilagus floridanus",40
"11839","Sylvilagus floridanus",53
"11840","Sylvilagus floridanus",74
"11841","Sylvilagus floridanus",43
"11842","Sylvilagus floridanus",29
"11843","Sylvilagus floridanus",27
"11844","Sylvilagus floridanus",10
"11845","Sylvilagus floridanus",168
"11846","Sylvilagus floridanus",13
"11847","Sylvilagus floridanus",21
"11848","Sylvilagus floridanus",28
"11849","Sylvilagus floridanus",173
"11850","Sylvilagus floridanus",36
"11851","Sylvilagus floridanus",37
"11852","Sylvilagus floridanus",69
"11853","Sylvilagus floridanus",62
"11854","Sylvilagus floridanus",52
"11855","Sylvilagus floridanus",55
"11856","Sylvilagus floridanus",26
"11857","Sylvilagus floridanus",169
"11858","Sylvilagus floridanus",25
"11859","Sylvilagus floridanus",194
"11860","Sylvilagus floridanus",15
"11861","Sylvilagus floridanus",344
"11862","Sylvilagus floridanus",124
"11863","Sylvilagus floridanus",184
"11864","Sylvilagus floridanus",10
"11865","Sylvilagus floridanus",71
"11866","Sylvilagus floridanus",75
"11867","Sylvilagus floridanus",50
"11868","Sylvilagus floridanus",57
"11869","Sylvilagus floridanus",10
"11870","Sylvilagus floridanus",46
"11871","Sylvilagus floridanus",17
"11872","Sylvilagus floridanus",76
"11873","Sylvilagus floridanus",12
"11874","Sylvilagus floridanus",150
"11875","Sylvilagus floridanus",55
"11876","Sylvilagus floridanus",93
"11877","Sylvilagus floridanus",11
"11878","Sylvilagus floridanus",83
"11879","Sylvilagus floridanus",17
"11880","Sylvilagus floridanus",69
"11881","Sylvilagus floridanus",10
"11882","Sylvilagus floridanus",56
"11883","Sylvilagus floridanus",31
"11884","Sylvilagus floridanus",24
"11885","Sylvilagus floridanus",18
"11886","Sylvilagus floridanus",48
"11887","Sylvilagus floridanus",53
"11888","Sylvilagus floridanus",100
"11889","Sylvilagus floridanus",90
"11890","Sylvilagus floridanus",47
"11891","Sylvilagus floridanus",11
"11892","Sylvilagus floridanus",119
"11893","Sylvilagus floridanus",38
"11894","Sylvilagus floridanus",20
"11895","Sylvilagus floridanus",38
"11896","Sylvilagus floridanus",43
"11897","Sylvilagus floridanus",148
"11898","Sylvilagus floridanus",16
"11899","Sylvilagus floridanus",102
"11900","Sylvilagus floridanus",12
"11901","Sylvilagus floridanus",79
"11902","Sylvilagus floridanus",36
"11903","Sylvilagus floridanus",41
"11904","Sylvilagus floridanus",13
"11905","Sylvilagus floridanus",138
"11906","Sylvilagus floridanus",16
"11907","Sylvilagus floridanus",10
"11908","Sylvilagus floridanus",14
"11909","Sylvilagus floridanus",35
"11910","Sylvilagus floridanus",105
"11911","Sylvilagus floridanus",16
"11912","Sylvilagus floridanus",58
"11913","Sylvilagus floridanus",87
"11914","Sylvilagus floridanus",72
"11915","Sylvilagus floridanus",48
"11916","Sylvilagus floridanus",99
"11917","Sylvilagus floridanus",104
"11918","Sylvilagus floridanus",15
"11919","Sylvilagus floridanus",170
"11920","Sylvilagus floridanus",20
"11921","Sylvilagus floridanus",469
"11922","Sylvilagus floridanus",90
"11923","Sylvilagus floridanus",27
"11924","Sylvilagus floridanus",42
"11925","Sylvilagus floridanus",115
"11926","Sylvilagus floridanus",89
"11927","Sylvilagus floridanus",95
"11928","Sylvilagus floridanus",81
"11929","Sylvilagus floridanus",59
"11930","Sylvilagus floridanus",125
"11931","Sylvilagus floridanus",56
"11932","Sylvilagus floridanus",226
"11933","Sylvilagus floridanus",38
"11934","Sylvilagus floridanus",138
"11935","Sylvilagus floridanus",143
"11936","Sylvilagus floridanus",41
"11937","Sylvilagus floridanus",122
"11938","Sylvilagus floridanus",106
"11939","Sylvilagus floridanus",16
"11940","Sylvilagus floridanus",26
"11941","Sylvilagus floridanus",70
"11942","Sylvilagus floridanus",79
"11943","Sylvilagus floridanus",69
"11944","Sylvilagus floridanus",48
"11945","Sylvilagus floridanus",254
"11946","Sylvilagus floridanus",28
"11947","Sylvilagus floridanus",30
"11948","Sylvilagus floridanus",42
"11949","Sylvilagus floridanus",151
"11950","Sylvilagus floridanus",195
"11951","Sylvilagus floridanus",21
"11952","Sylvilagus floridanus",61
"11953","Sylvilagus floridanus",52
"11954","Sylvilagus floridanus",12
"11955","Sylvilagus floridanus",75
"11956","Sylvilagus floridanus",113
"11957","Sylvilagus floridanus",28
"11958","Sylvilagus floridanus",14
"11959","Sylvilagus floridanus",73
"11960","Sylvilagus floridanus",10
"11961","Sylvilagus floridanus",11
"11962","Sylvilagus floridanus",77
"11963","Sylvilagus floridanus",300
"11964","Sylvilagus floridanus",13
"11965","Sylvilagus floridanus",12
"11966","Sylvilagus floridanus",11
"11967","Sylvilagus floridanus",91
"11968","Sylvilagus floridanus",168
"11969","Sylvilagus floridanus",22
"11970","Sylvilagus floridanus",22
"11971","Sylvilagus floridanus",47
"11972","Sylvilagus floridanus",10
"11973","Sylvilagus floridanus",197
"11974","Sylvilagus floridanus",23
"11975","Sylvilagus floridanus",57
"11976","Sylvilagus floridanus",113
"11977","Sylvilagus floridanus",110
"11978","Sylvilagus floridanus",100
"11979","Sylvilagus floridanus",10
"11980","Sylvilagus floridanus",17
"11981","Sylvilagus floridanus",53
"11982","Sylvilagus floridanus",126
"11983","Sylvilagus floridanus",137
"11984","Sylvilagus floridanus",114
"11985","Sylvilagus floridanus",79
"11986","Sylvilagus floridanus",68
"11987","Sylvilagus floridanus",14
"11988","Sylvilagus floridanus",183
"11989","Sylvilagus floridanus",38
"11990","Sylvilagus floridanus",21
"11991","Sylvilagus floridanus",192
"11992","Sylvilagus floridanus",224
"11993","Sylvilagus floridanus",173
"11994","Sylvilagus floridanus",71
"11995","Sylvilagus floridanus",140
"11996","Sylvilagus floridanus",53
"11997","Sylvilagus floridanus",17
"11998","Sylvilagus floridanus",25
"11999","Sylvilagus floridanus",28
"12000","Sylvilagus floridanus",59
"12001","Sylvilagus floridanus",13
"12002","Sylvilagus floridanus",57
"12003","Sylvilagus floridanus",91
"12004","Sylvilagus floridanus",16
"12005","Sylvilagus floridanus",255
"12006","Sylvilagus floridanus",245
"12007","Sylvilagus floridanus",14
"12008","Sylvilagus floridanus",97
"12009","Sylvilagus floridanus",26
"12010","Sylvilagus floridanus",60
"12011","Sylvilagus floridanus",63
"12012","Sylvilagus floridanus",19
"12013","Sylvilagus floridanus",254
"12014","Sylvilagus floridanus",68
"12015","Sylvilagus floridanus",10
"12016","Sylvilagus floridanus",23
"12017","Sylvilagus floridanus",464
"12018","Sylvilagus floridanus",102
"12019","Sylvilagus floridanus",117
"12020","Sylvilagus floridanus",103
"12021","Sylvilagus floridanus",36
"12022","Sylvilagus floridanus",92
"12023","Sylvilagus floridanus",51
"12024","Sylvilagus floridanus",22
"12025","Sylvilagus floridanus",69
"12026","Sylvilagus floridanus",46
"12027","Sylvilagus floridanus",44
"12028","Sylvilagus floridanus",34
"12029","Sylvilagus floridanus",25
"12030","Sylvilagus floridanus",10
"12031","Sylvilagus floridanus",18
"12032","Sylvilagus floridanus",65
"12033","Sylvilagus floridanus",195
"12034","Sylvilagus floridanus",12
"12035","Sylvilagus floridanus",34
"12036","Sylvilagus floridanus",302
"12037","Sylvilagus floridanus",41
"12038","Sylvilagus floridanus",40
"12039","Sylvilagus floridanus",11
"12040","Sylvilagus floridanus",141
"12041","Sylvilagus floridanus",19
"12042","Sylvilagus floridanus",43
"12043","Sylvilagus floridanus",54
"12044","Sylvilagus floridanus",81
"12045","Sylvilagus floridanus",17
"12046","Sylvilagus floridanus",233
"12047","Sylvilagus floridanus",46
"12048","Sylvilagus floridanus",59
"12049","Sylvilagus floridanus",14
"12050","Sylvilagus floridanus",105
"12051","Sylvilagus floridanus",126
"12052","Sylvilagus floridanus",56
"12053","Sylvilagus floridanus",63
"12054","Sylvilagus floridanus",42
"12055","Sylvilagus floridanus",69
"12056","Sylvilagus floridanus",21
"12057","Sylvilagus floridanus",67
"12058","Sylvilagus floridanus",48
"12059","Sylvilagus floridanus",219
"12060","Sylvilagus floridanus",20
"12061","Sylvilagus floridanus",12
"12062","Sylvilagus floridanus",133
"12063","Sylvilagus floridanus",36
"12064","Sylvilagus floridanus",68
"12065","Sylvilagus floridanus",11
"12066","Sylvilagus floridanus",90
"12067","Sylvilagus floridanus",115
"12068","Sylvilagus floridanus",341
"12069","Sylvilagus floridanus",93
"12070","Sylvilagus floridanus",150
"12071","Sylvilagus floridanus",12
"12072","Sylvilagus floridanus",23
"12073","Sylvilagus floridanus",17
"12074","Sylvilagus floridanus",93
"12075","Sylvilagus floridanus",151
"12076","Sylvilagus floridanus",94
"12077","Sylvilagus floridanus",24
"12078","Sylvilagus floridanus",12
"12079","Sylvilagus floridanus",37
"12080","Sylvilagus floridanus",114
"12081","Sylvilagus floridanus",45
"12082","Sylvilagus floridanus",54
"12083","Sylvilagus floridanus",52
"12084","Sylvilagus floridanus",25
"12085","Sylvilagus floridanus",170
"12086","Sylvilagus floridanus",27
"12087","Sylvilagus floridanus",30
"12088","Sylvilagus floridanus",57
"12089","Sylvilagus floridanus",83
"12090","Sylvilagus floridanus",32
"12091","Sylvilagus floridanus",23
"12092","Sylvilagus floridanus",133
"12093","Sylvilagus floridanus",65
"12094","Sylvilagus floridanus",395
"12095","Sylvilagus floridanus",15
"12096","Sylvilagus floridanus",26
"12097","Sylvilagus floridanus",79
"12098","Sylvilagus floridanus",56
"12099","Sylvilagus floridanus",146
"12100","Sylvilagus floridanus",13
"12101","Sylvilagus floridanus",166
"12102","Sylvilagus floridanus",219
"12103","Sylvilagus floridanus",12
"12104","Sylvilagus floridanus",53
"12105","Sylvilagus floridanus",60
"12106","Sylvilagus floridanus",64
"12107","Sylvilagus floridanus",35
"12108","Sylvilagus floridanus",185
"12109","Sylvilagus floridanus",183
"12110","Sylvilagus floridanus",41
"12111","Sylvilagus floridanus",107
"12112","Sylvilagus floridanus",12
"12113","Sylvilagus floridanus",44
"12114","Sylvilagus floridanus",26
"12115","Sylvilagus floridanus",118
"12116","Sylvilagus floridanus",23
"12117","Sylvilagus floridanus",240
"12118","Sylvilagus floridanus",94
"12119","Sylvilagus floridanus",73
"12120","Sylvilagus floridanus",23
"12121","Sylvilagus floridanus",110
"12122","Sylvilagus floridanus",89
"12123","Sylvilagus floridanus",38
"12124","Sylvilagus floridanus",18
"12125","Sylvilagus floridanus",33
"12126","Sylvilagus floridanus",31
"12127","Sylvilagus floridanus",31
"12128","Sylvilagus floridanus",265
"12129","Sylvilagus floridanus",18
"12130","Sylvilagus floridanus",125
"12131","Sylvilagus floridanus",121
"12132","Sylvilagus floridanus",90
"12133","Sylvilagus floridanus",66
"12134","Sylvilagus floridanus",37
"12135","Sylvilagus floridanus",94
"12136","Sylvilagus floridanus",14
"12137","Sylvilagus floridanus",23
"12138","Sylvilagus floridanus",239
"12139","Sylvilagus floridanus",26
"12140","Sylvilagus floridanus",26
"12141","Sylvilagus floridanus",185
"12142","Sylvilagus floridanus",33
"12143","Sylvilagus floridanus",35
"12144","Sylvilagus floridanus",13
"12145","Sylvilagus floridanus",33
"12146","Sylvilagus floridanus",70
"12147","Sylvilagus floridanus",29
"12148","Sylvilagus floridanus",66
"12149","Sylvilagus floridanus",37
"12150","Sylvilagus floridanus",60
"12151","Sylvilagus floridanus",143
"12152","Sylvilagus floridanus",16
"12153","Sylvilagus floridanus",20
"12154","Sylvilagus floridanus",110
"12155","Sylvilagus floridanus",24
"12156","Sylvilagus floridanus",54
"12157","Sylvilagus floridanus",13
"12158","Sylvilagus floridanus",14
"12159","Sylvilagus floridanus",41
"12160","Sylvilagus floridanus",23
"12161","Sylvilagus floridanus",25
"12162","Sylvilagus floridanus",17
"12163","Sylvilagus floridanus",21
"12164","Sylvilagus floridanus",19
"12165","Sylvilagus floridanus",56
"12166","Sylvilagus floridanus",65
"12167","Sylvilagus floridanus",49
"12168","Sylvilagus floridanus",75
"12169","Sylvilagus floridanus",21
"12170","Sylvilagus floridanus",139
"12171","Sylvilagus floridanus",19
"12172","Sylvilagus floridanus",39
"12173","Sylvilagus floridanus",69
"12174","Sylvilagus floridanus",40
"12175","Sylvilagus floridanus",16
"12176","Sylvilagus floridanus",187
"12177","Sylvilagus floridanus",54
"12178","Sylvilagus floridanus",404
"12179","Sylvilagus floridanus",10
"12180","Sylvilagus floridanus",95
"12181","Sylvilagus floridanus",289
"12182","Sylvilagus floridanus",68
"12183","Sylvilagus floridanus",25
"12184","Sylvilagus floridanus",36
"12185","Sylvilagus floridanus",36
"12186","Sylvilagus floridanus",82
"12187","Sylvilagus floridanus",15
