"species","hyp.ref","prob"
"Bdeogale crassicauda","Nocturnal",0.877087971316549
"Bdeogale crassicauda","Nocturnal",0.858262873119715
"Bdeogale nigripes","Nocturnal",0.864473373107951
"Bdeogale nigripes","Nocturnal",0.914368842049779
"Bdeogale nigripes","Nocturnal",0.658507656966568
"Bison bison","Cathemeral",0.00806300346762862
"Bison bison","Cathemeral",0.00691202533109694
"Bison bison","Cathemeral",2.17318047650236e-05
"Bison bison","Cathemeral",2.10272669529569e-05
"Blastocerus dichotomus","Nocturnal",0.000741715207120984
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.308545362851411
"Blastocerus dichotomus","Nocturnal",0.0197648570814982
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.000168815150208139
"Bos gaurus","Cathemeral",0.602156815779652
"Bos gaurus","Cathemeral",0.00543535425282765
"Bos gaurus","Cathemeral",0.251581479878359
"Bos gaurus","Cathemeral",0.298438741319759
"Bos gaurus","Cathemeral",0.331332663772152
"Bos gaurus","Cathemeral",0.0193018235412709
"Bos gaurus","Cathemeral",0.463565106745088
"Bos gaurus","Cathemeral",0.00438461815406989
"Bos gaurus","Cathemeral",0.0506189551613061
"Bos javanicus","Cathemeral",0.0747678380891444
"Cabassous centralis","Nocturnal",0.724150587206482
"Cabassous tatouay","Nocturnal",0.950240979209287
"Callosciurus erythraeus","Diurnal",0.999616609674881
"Callosciurus erythraeus","Diurnal",0.999989299007501
"Callosciurus erythraeus","Diurnal",0.998806783469086
"Callosciurus erythraeus","Diurnal",0.972782089330782
"Callosciurus prevostii","Diurnal",0.011210520581235
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.930014490253592
"Callospermophilus lateralis","Diurnal",0.984333557272833
"Callospermophilus lateralis","Diurnal",0.99819188829844
"Callospermophilus lateralis","Diurnal",0.999888957361915
"Callospermophilus lateralis","Diurnal",0.999036095158197
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.99986136874787
"Callospermophilus lateralis","Diurnal",0.999668930297835
